Generator Learning Rate: 2.5e-05
Let's go!
Generator Learning Rate: 2.5e-05
2024-03-30 19:42:47.373229 Epoch [003/050], Step [0240/0723], Gen Loss: 0.7767
2024-03-30 19:42:49.368183 Epoch [003/050], Step [0250/0723], Gen Loss: 0.7566
2024-03-30 19:42:51.362034 Epoch [003/050], Step [0260/0723], Gen Loss: 0.7561
2024-03-30 19:42:53.347040 Epoch [003/050], Step [0270/0723], Gen Loss: 0.7573
2024-03-30 19:42:55.327044 Epoch [003/050], Step [0280/0723], Gen Loss: 0.7549
2024-03-30 19:42:57.304981 Epoch [003/050], Step [0290/0723], Gen Loss: 0.7514
2024-03-30 19:42:59.287930 Epoch [003/050], Step [0300/0723], Gen Loss: 0.7562
2024-03-30 19:43:01.266067 Epoch [003/050], Step [0310/0723], Gen Loss: 0.7666
2024-03-30 19:43:03.249120 Epoch [003/050], Step [0320/0723], Gen Loss: 0.7534
2024-03-30 19:43:05.235020 Epoch [003/050], Step [0330/0723], Gen Loss: 0.7625
2024-03-30 19:43:07.215465 Epoch [003/050], Step [0340/0723], Gen Loss: 0.7525
2024-03-30 19:43:09.199908 Epoch [003/050], Step [0350/0723], Gen Loss: 0.7459
2024-03-30 19:43:11.181150 Epoch [003/050], Step [0360/0723], Gen Loss: 0.7547
2024-03-30 19:43:13.165004 Epoch [003/050], Step [0370/0723], Gen Loss: 0.7628
2024-03-30 19:43:15.146022 Epoch [003/050], Step [0380/0723], Gen Loss: 0.7698
2024-03-30 19:43:17.133438 Epoch [003/050], Step [0390/0723], Gen Loss: 0.7702
2024-03-30 19:43:19.130841 Epoch [003/050], Step [0400/0723], Gen Loss: 0.7607
2024-03-30 19:43:21.181001 Epoch [003/050], Step [0410/0723], Gen Loss: 0.7482
2024-03-30 19:43:23.172920 Epoch [003/050], Step [0420/0723], Gen Loss: 0.7559
2024-03-30 19:43:25.155175 Epoch [003/050], Step [0430/0723], Gen Loss: 0.7524
2024-03-30 19:43:27.139502 Epoch [003/050], Step [0440/0723], Gen Loss: 0.7475
2024-03-30 19:43:29.132650 Epoch [003/050], Step [0450/0723], Gen Loss: 0.7341
2024-03-30 19:43:31.127644 Epoch [003/050], Step [0460/0723], Gen Loss: 0.7293
2024-03-30 19:43:33.122040 Epoch [003/050], Step [0470/0723], Gen Loss: 0.7298
2024-03-30 19:43:35.116430 Epoch [003/050], Step [0480/0723], Gen Loss: 0.7353
2024-03-30 19:43:37.113563 Epoch [003/050], Step [0490/0723], Gen Loss: 0.7452
2024-03-30 19:43:39.105909 Epoch [003/050], Step [0500/0723], Gen Loss: 0.7475
2024-03-30 19:43:41.098429 Epoch [003/050], Step [0510/0723], Gen Loss: 0.7339
2024-03-30 19:43:43.095508 Epoch [003/050], Step [0520/0723], Gen Loss: 0.7304
2024-03-30 19:43:45.087590 Epoch [003/050], Step [0530/0723], Gen Loss: 0.7310
2024-03-30 19:43:47.077326 Epoch [003/050], Step [0540/0723], Gen Loss: 0.7082
2024-03-30 19:43:49.059897 Epoch [003/050], Step [0550/0723], Gen Loss: 0.7158
2024-03-30 19:43:51.046817 Epoch [003/050], Step [0560/0723], Gen Loss: 0.7183
2024-03-30 19:43:53.027795 Epoch [003/050], Step [0570/0723], Gen Loss: 0.7060
2024-03-30 19:43:55.018162 Epoch [003/050], Step [0580/0723], Gen Loss: 0.7090
2024-03-30 19:43:57.011449 Epoch [003/050], Step [0590/0723], Gen Loss: 0.7045
2024-03-30 19:43:58.999177 Epoch [003/050], Step [0600/0723], Gen Loss: 0.7004
2024-03-30 19:44:00.983547 Epoch [003/050], Step [0610/0723], Gen Loss: 0.7058
2024-03-30 19:44:02.974696 Epoch [003/050], Step [0620/0723], Gen Loss: 0.7046
2024-03-30 19:44:04.962331 Epoch [003/050], Step [0630/0723], Gen Loss: 0.7132
2024-03-30 19:44:06.951039 Epoch [003/050], Step [0640/0723], Gen Loss: 0.7336
2024-03-30 19:44:08.933343 Epoch [003/050], Step [0650/0723], Gen Loss: 0.7449
2024-03-30 19:44:10.923670 Epoch [003/050], Step [0660/0723], Gen Loss: 0.7496
2024-03-30 19:44:12.915417 Epoch [003/050], Step [0670/0723], Gen Loss: 0.7403
2024-03-30 19:44:14.908580 Epoch [003/050], Step [0680/0723], Gen Loss: 0.7295
2024-03-30 19:44:16.902876 Epoch [003/050], Step [0690/0723], Gen Loss: 0.7239
2024-03-30 19:44:18.893955 Epoch [003/050], Step [0700/0723], Gen Loss: 0.7327
2024-03-30 19:44:20.860408 Epoch [003/050], Step [0710/0723], Gen Loss: 0.7539
2024-03-30 19:44:22.821109 Epoch [003/050], Step [0720/0723], Gen Loss: 0.7405
2024-03-30 19:44:23.402196 Epoch [003/050], Step [0723/0723], Gen Loss: 0.7401
Generator Learning Rate: 2.5e-05
2024-03-30 19:44:25.776046 Epoch [004/050], Step [0010/0723], Gen Loss: 0.7713
2024-03-30 19:44:27.757087 Epoch [004/050], Step [0020/0723], Gen Loss: 0.7663
2024-03-30 19:44:29.735565 Epoch [004/050], Step [0030/0723], Gen Loss: 0.8069
2024-03-30 19:44:31.717449 Epoch [004/050], Step [0040/0723], Gen Loss: 0.8210
2024-03-30 19:44:33.697084 Epoch [004/050], Step [0050/0723], Gen Loss: 0.8768
2024-03-30 19:44:35.682177 Epoch [004/050], Step [0060/0723], Gen Loss: 0.9234
2024-03-30 19:44:37.741432 Epoch [004/050], Step [0070/0723], Gen Loss: 1.0543
2024-03-30 19:44:39.719611 Epoch [004/050], Step [0080/0723], Gen Loss: 1.1690
2024-03-30 19:44:41.698498 Epoch [004/050], Step [0090/0723], Gen Loss: 1.6393
2024-03-30 19:44:43.684512 Epoch [004/050], Step [0100/0723], Gen Loss: 2.2868
2024-03-30 19:44:45.668624 Epoch [004/050], Step [0110/0723], Gen Loss: 2.4447
2024-03-30 19:44:47.652751 Epoch [004/050], Step [0120/0723], Gen Loss: 2.7489
2024-03-30 19:44:49.636244 Epoch [004/050], Step [0130/0723], Gen Loss: 2.4425
2024-03-30 19:44:51.620139 Epoch [004/050], Step [0140/0723], Gen Loss: 1.8183
2024-03-30 19:44:53.599116 Epoch [004/050], Step [0150/0723], Gen Loss: 1.5731
